,house,department,census_tract,country,hh_size,migrant_num,wealth_index,remit,lat,long,lat_SPEI,long_SPEI,pop_cent_lat,pop_cent_long,intensity,magnitude,duration,frequency,severity,dispersion,area,NDVI_mean,SVI_severity
984,1223,diourbel,thierno kandji,senegal,5,0,1.4562632753164,,14.6563661,-16.23464222,14.65,-16.25,14.66195934,-16.23192106,-1.4404619137446086,-1.4663568337758381,1.3333333333333333,0.3,-1.9705688158671062,-0.30000000000000004,24261947.253483657,0.18154962561663165,0.9397827410080014
985,3034,dakar,liberte 6,senegal,6,1,2.72513950588275,0.0,14.73104,-17.46105,14.75,-17.45,14.72402296,-17.45998489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09401770258871438,0.0
986,822,foundiougne,passy,senegal,10,1,0.373461285103935,1.0,13.98543687,-16.25698786,14.0,-16.25,13.9836423,-16.26717045,-1.6295320987701416,-1.702424168586731,2.0,0.1,-3.259064197540283,-0.09999999999999998,40611737.75569371,0.20190222641386377,0.8700827330791969
987,256,dakar,hlm gueule tapee,senegal,8,0,0.759765431318251,,14.69586,-17.45096,14.7,-17.45,14.72094534,-17.45998489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
988,1905,podor,sourboti,senegal,12,1,1.38913137680513,1.0,16.22157694370984,-14.09291881,16.2,-14.1,16.42033799,-14.01712506,-1.3955443054437637,-1.4616426974534988,1.75,0.5,-2.4616347700357437,-0.09999999999999998,92486397.08218706,0.15400951552854542,-0.02854514485587989
989,523,dakar,liberte 1,senegal,6,1,2.59442906522564,0.0,14.71053471,-17.46092585,14.7,-17.45,14.72094534,-17.45998489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
990,1234,diourbel,thierno kandji,senegal,20,8,1.32452265844131,1.0,14.6563661,-16.23464222,14.65,-16.25,14.66195934,-16.23192106,-1.4404619137446086,-1.4663568337758381,1.3333333333333333,0.3,-1.9705688158671062,-0.30000000000000004,24261947.253483657,0.18154962561663165,0.9397827410080014
991,447,dakar,arafat,senegal,12,1,-0.900375169570198,1.0,14.71105977,-17.4688686,14.7,-17.45,14.72094534,-17.45998489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
992,1207,mbacke,madiyana,senegal,5,1,2.64265455123405,1.0,14.9198,-15.8823,14.9,-15.9,14.85551526,-15.88108409,-1.4088165760040283,-1.4088165760040283,1.0,0.2,-1.4088165760040283,-0.19999999999999973,51273248.72292103,0.1754274098945474,1.1159896921192425
993,1265,mbacke,khayra,senegal,8,0,0.748127732046187,,14.823157881171742,-15.90761198,14.8,-15.9,14.81724179,-15.88108409,-1.3709971904754639,-1.3709971904754639,1.0,0.2,-1.3709971904754639,-0.19999999999999973,51273248.72292103,0.18265194123499526,1.4760591207788578
994,750,diourbel,medinatoul,senegal,13,2,0.197422741717636,1.0,14.73727345,-16.24237956,14.75,-16.25,14.74391863,-16.24558632,-1.43814484278361,-1.4564633170763652,1.5,0.4,-2.155242065588633,0.10000000000000031,32088421.975644197,0.1837716228873471,0.9820974834469061
995,684,tiwaouane,ndiandiakhoune,senegal,10,1,1.94595329224392,1.0,,,,,14.72402296,-17.45998489,,,,,,,,,
996,967,louga,keur serigne louga,senegal,7,3,1.3203757589469,1.0,15.60644218,-16.23380986,15.6,-16.25,15.6680352,-16.23192106,-1.471130132675171,-1.492250233888626,1.5,0.4,-2.2233054637908936,-0.4,26165160.606896564,0.17029640566717166,1.021489689253764
997,803,bambeye,guede bousso,senegal,5,1,0.800946246918867,1.0,14.89820198,-15.86724177,14.9,-15.85,14.85551526,-15.88108409,-1.3956090211868286,-1.3956090211868286,1.0,0.2,-1.3956090211868286,-0.19999999999999973,51273248.72292103,0.17998058917417376,1.118278952814868
998,202,dakar,ouagou niayes 2,senegal,7,0,1.46414959978516,,14.70737,-17.449,14.7,-17.45,14.72094534,-17.45998489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
999,1208,mbacke,madiyana,senegal,21,4,0.522678427377733,1.0,14.9198,-15.8823,14.9,-15.9,14.85551526,-15.88108409,-1.4088165760040283,-1.4088165760040283,1.0,0.2,-1.4088165760040283,-0.19999999999999973,51273248.72292103,0.1754274098945474,1.1159896921192425
1000,1565,matam,mango,senegal,7,2,1.93301060296294,1.0,15.60094582,-13.322622,15.6,-13.3,15.6680352,-13.36263999,-1.4188188016414642,-1.4215432703495026,1.25,0.4,-1.735464483499527,-0.3999999999999999,91726539.81112185,0.1472688548740653,0.07381355852213005
1001,7,dakar,grand medine,senegal,6,0,2.24898639589926,1.0,14.74795,-17.44715,14.75,-17.45,14.74391863,-17.45998489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09401770258871438,0.0
1002,798,mbacke,guede bousso,senegal,11,1,1.77769833159114,1.0,14.89820198,-15.86724177,14.9,-15.85,14.85551526,-15.88108409,-1.3956090211868286,-1.3956090211868286,1.0,0.2,-1.3956090211868286,-0.19999999999999973,51273248.72292103,0.17998058917417376,1.118278952814868
1003,343,thies,mbour i,senegal,13,1,1.36955797821463,1.0,14.68562239,-17.45034661,14.7,-17.45,14.66195934,-17.45998489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1004,518,dakar,liberte 1,senegal,5,0,2.68373362126443,,14.71053471,-17.46092585,14.7,-17.45,14.72094534,-17.45998489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1005,4058,dakar,liberte 3,senegal,3,1,2.7423025376168,1.0,14.71592245,-17.45517723,14.7,-17.45,14.72094534,-17.45998489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1006,1296,mbacke,mbacke khewar,senegal,4,1,0.758327392946039,1.0,14.80411689,-15.91020024,14.8,-15.9,14.81724179,-15.88108409,-1.3709971904754639,-1.3709971904754639,1.0,0.2,-1.3709971904754639,-0.19999999999999973,51273248.72292103,0.18265194123499526,1.4760591207788578
1007,1549,kanel,yirla,senegal,8,1,1.39028425022914,1.0,15.60553632,-13.18272101,15.6,-13.2,15.6680352,-13.36263999,-1.4116553664207458,-1.452582210302353,1.5,0.5,-2.1102508902549744,-0.09999999999999998,78012009.70762073,0.13519375546941367,0.1283600367391009
1008,17,dakar,grand medine irregul,senegal,1,0,-0.434438355454812,,14.74795,-17.44715,14.75,-17.45,14.74391863,-17.45998489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09401770258871438,0.0
1009,978,louga,keur serigne louga,senegal,7,0,0.583575042752568,,15.60644218,-16.23380986,15.6,-16.25,15.6680352,-16.23192106,-1.471130132675171,-1.492250233888626,1.5,0.4,-2.2233054637908936,-0.4,26165160.606896564,0.17029640566717166,1.021489689253764
1010,1422,matam,moderne ii,senegal,16,0,0.63147619825142,,15.61359152,-13.32345921,15.6,-13.3,15.6680352,-13.36263999,-1.4188188016414642,-1.4215432703495026,1.25,0.4,-1.735464483499527,-0.3999999999999999,91726539.81112185,0.1472688548740653,0.07381355852213005
1011,723,gossas,keur el hadji,senegal,23,1,1.59516331654191,0.0,14.49623916,-16.0640894,14.5,-16.05,14.50274052,-16.09656209,-1.492220938205719,-1.5602096319198608,1.5,0.2,-2.2927871346473694,-0.19999999999999973,31678417.24061081,0.18438455557915162,1.6016210146605447
1012,29,dakar,ngaparou,senegal,9,1,1.97183867080589,1.0,14.46352,-17.05669,14.45,-17.05,14.47252629,-16.98407509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1013,619,rufisque,diokoul kaw,senegal,6,1,2.01843235221743,0.0,14.71694283,-17.29013219,14.7,-17.3,14.72094534,-17.34454455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1014,840,diourbel,medinatoul,senegal,8,2,1.33072991037169,1.0,14.73727345,-16.24237956,14.75,-16.25,14.74391863,-16.24558632,-1.43814484278361,-1.4564633170763652,1.5,0.4,-2.155242065588633,0.10000000000000031,32088421.975644197,0.1837716228873471,0.9820974834469061
1015,1240,mbacke,darou khoudoss,senegal,7,0,1.3203757589469,,14.8653417,-15.87905597,14.85,-15.9,14.85551526,-15.88108409,-1.390240490436554,-1.390240490436554,1.0,0.2,-1.390240490436554,-0.19999999999999973,51273248.72292103,0.17634686986259673,1.3605905971575065
1016,309,dakar,dieupeul 1,senegal,10,1,1.11808917430743,1.0,14.71807,-17.45718,14.7,-17.45,14.72094534,-17.45998489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1017,780,diourbel,medinatoul,senegal,11,3,0.38923349470317,1.0,14.73727345,-16.24237956,14.75,-16.25,14.74391863,-16.24558632,-1.43814484278361,-1.4564633170763652,1.5,0.4,-2.155242065588633,0.10000000000000031,32088421.975644197,0.1837716228873471,0.9820974834469061
1018,489,mbour,darou salam,senegal,6,4,2.07168227383061,1.0,15.44284137,-14.05528102,15.45,-14.05,15.38130032,-14.01712506,-1.3363890647888184,-1.433099627494812,2.0,0.2,-2.6727781295776367,-0.19999999999999973,27289358.567014486,0.17132590395610106,1.8194241026731515
1019,1014,louga,keur serigne louga,senegal,11,2,1.86312008084563,1.0,15.60644218,-16.23380986,15.6,-16.25,15.6680352,-16.23192106,-1.471130132675171,-1.492250233888626,1.5,0.4,-2.2233054637908936,-0.4,26165160.606896564,0.17029640566717166,1.021489689253764
1020,1908,podor,mery,senegal,31,4,0.609394445560319,1.0,16.42777753,-14.09801568,16.45,-14.1,16.42033799,-14.01712506,-1.497347131371498,-1.5201416462659836,1.5,0.5,-2.2504524141550064,-0.09999999999999998,102753802.7739172,0.13597522943041296,-0.5094928944360394
1021,1889,podor,dodele,senegal,10,2,-1.36986446511465,0.0,16.50354464,-14.42019001,16.5,-14.4,16.47147469,-14.56250057,-1.420293152332306,-1.4206809997558594,1.25,0.5,-1.8065381050109863,-0.09999999999999998,112842125.90767488,0.13668133145939754,0.07178261135265318
1022,1112,kaolack,sara ndiougary,senegal,13,0,1.15885662327889,,,,,,14.72402296,-17.45998489,,,,,,,,,
1023,882,bambeye,leona sud,senegal,6,0,1.97183867080589,,14.69755622,-16.45053577,14.7,-16.45,14.72094534,-16.45109143,-1.4451796611150105,-1.4870269695917766,1.5,0.4,-2.183404505252838,0.10000000000000031,32088421.975644197,0.18615080486793908,0.8862070221520882
1024,949,louga,mbodjiene,senegal,17,1,-0.0448243344207881,1.0,14.23001387,-16.86834878,14.25,-16.85,14.22169871,-16.92877566,-1.7393888235092163,-1.7393888235092163,2.0,0.3,-3.4787776470184326,-0.30000000000000004,153731.54419127043,0.1755172768988801,0.8803210121035564
1025,830,diourbel,medinatoul,senegal,7,0,1.93301060296294,,14.73727345,-16.24237956,14.75,-16.25,14.74391863,-16.24558632,-1.43814484278361,-1.4564633170763652,1.5,0.4,-2.155242065588633,0.10000000000000031,32088421.975644197,0.1837716228873471,0.9820974834469061
1026,1003,louga,artillerie,senegal,7,0,1.04378678400711,,15.62705619,-16.2230668,15.65,-16.2,15.6680352,-16.23192106,-1.5234345197677612,-1.552945574124654,1.6666666666666667,0.3,-2.53835666179657,-0.30000000000000004,30282955.40571375,0.1699204012451503,0.6992804331609475
1027,454,dakar,arafat,senegal,14,1,1.84241177799606,1.0,14.71105977,-17.4688686,14.7,-17.45,14.72094534,-17.45998489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1028,671,mbour,tefess,senegal,14,1,0.994219989066129,0.0,14.4094197,-16.97209534,14.4,-16.95,14.47252629,-16.98407509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15968229639651813,0.0
1029,437,dakar,arafat,senegal,5,0,0.785650809880216,,14.71105977,-17.4688686,14.7,-17.45,14.72094534,-17.45998489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1030,1592,kanel,sorry,senegal,41,0,0.795805255932532,1.0,15.20066949,-12.94539215,15.2,-12.95,15.23872587,-13.36263999,-1.4016615549723306,-1.4121493299802146,1.1666666666666665,0.4,-1.6579746206601462,1.1000000000000005,39964485.85738085,0.16986689693492946,0.2831974274434441
1031,799,mbacke,guede bousso,senegal,14,1,1.03551933084977,1.0,14.89820198,-15.86724177,14.9,-15.85,14.85551526,-15.88108409,-1.3956090211868286,-1.3956090211868286,1.0,0.2,-1.3956090211868286,-0.19999999999999973,51273248.72292103,0.17998058917417376,1.118278952814868
1032,1045,louga,montagne,senegal,6,1,2.01843235221743,1.0,15.62330287,-16.21748196,15.6,-16.2,15.6680352,-16.23192106,-1.4591489434242249,-1.4831380248069763,1.5,0.4,-2.2101719975471497,-0.4,26165160.606896564,0.17280874637308202,1.0395313040043792
1033,1054,louga,santhiaba centre,senegal,7,0,0.712935959808183,,15.6277561,-16.22782692,15.65,-16.25,15.6680352,-16.23192106,-1.5431695381800334,-1.5738041798273723,1.6666666666666667,0.3,-2.5588854551315308,-0.30000000000000004,30282955.40571375,0.16633043700660294,0.7111154181732052
1034,1824,st-louis,pikine,senegal,10,1,1.22718839612382,1.0,16.11042196,-16.49496496,16.1,-16.5,16.0110665,-16.49789432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08599088928769089,0.0
1035,97,pikine,cite lobatt fall,senegal,7,6,1.98736989794307,1.0,14.74682,-17.40995,14.75,-17.4,14.74391863,-17.39599836,-1.7305097579956055,-1.7305097579956055,2.0,0.3,-3.461019515991211,-0.30000000000000004,141962.16483858545,0.09267427379510108,0.7838869958309896
1036,1021,louga,keur serigne louga,senegal,17,1,1.00975121620331,1.0,15.60644218,-16.23380986,15.6,-16.25,15.6680352,-16.23192106,-1.471130132675171,-1.492250233888626,1.5,0.4,-2.2233054637908936,-0.4,26165160.606896564,0.17029640566717166,1.021489689253764
1037,935,kebemer,medina,senegal,14,0,1.17541763899989,,,,,,14.72402296,-17.45998489,,,,,,,,,
1038,975,louga,keur serigne louga,senegal,11,1,0.716818766592478,1.0,15.60644218,-16.23380986,15.6,-16.25,15.6680352,-16.23192106,-1.471130132675171,-1.492250233888626,1.5,0.4,-2.2233054637908936,-0.4,26165160.606896564,0.17029640566717166,1.021489689253764
1039,1220,diourbel,thierno kandji,senegal,6,1,1.42241257781337,0.0,14.6563661,-16.23464222,14.65,-16.25,14.66195934,-16.23192106,-1.4404619137446086,-1.4663568337758381,1.3333333333333333,0.3,-1.9705688158671062,-0.30000000000000004,24261947.253483657,0.18154962561663165,0.9397827410080014
1040,1569,matam,dar salam,senegal,16,1,-0.173734094034311,1.0,15.44284137,-14.05528102,15.45,-14.05,15.38130032,-14.01712506,-1.3363890647888184,-1.433099627494812,2.0,0.2,-2.6727781295776367,-0.19999999999999973,27289358.567014486,0.17132590395610106,1.8194241026731515
1041,452,dakar,arafat,senegal,4,1,0.552682402822523,0.0,14.71105977,-17.4688686,14.7,-17.45,14.72094534,-17.45998489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1042,724,gossas,keur el hadj,senegal,5,0,1.79693403624481,,,,,,14.72402296,-17.45998489,,,,,,,,,
1043,411,guediawaye,cite des enseignants,senegal,4,1,1.95849738050384,1.0,14.77683245,-17.40519022,14.8,-17.4,14.77734506,-17.39599836,-1.726071834564209,-1.726071834564209,2.0,0.3,-3.452143669128418,-0.30000000000000004,141962.16483858545,,0.20241083987855846
1044,1038,louga,montagne,senegal,9,1,1.30484453180972,1.0,15.62330287,-16.21748196,15.6,-16.2,15.6680352,-16.23192106,-1.4591489434242249,-1.4831380248069763,1.5,0.4,-2.2101719975471497,-0.4,26165160.606896564,0.17280874637308202,1.0395313040043792
1045,1385,matam,boynadji roumde,senegal,6,0,-1.54669310290228,1.0,15.66051954,-13.35041654,15.65,-13.35,15.6680352,-13.36263999,-1.366512656211853,-1.4358363151550293,1.75,0.4,-2.3698430359363556,-0.3999999999999999,77561722.88975699,0.14329296566920452,0.3603540429932961
1046,583,pikine,cite ouest,senegal,8,0,1.18320122173341,,14.73645967,-17.29262985,14.75,-17.3,14.74391863,-17.34454455,-1.4285025000572205,-1.526306927204132,1.5,0.2,-2.1881852746009827,-0.19999999999999973,181968.8024083389,0.13913279866712072,-0.4552490004549737
1047,589,dakar,hlm 4,senegal,6,0,1.35143821322126,,14.71207849,-17.44431032,14.7,-17.45,14.72094534,-17.45998489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1048,109,pikine,cite lobatt fall,senegal,3,1,2.04949480649179,1.0,14.74682,-17.40995,14.75,-17.4,14.74391863,-17.39599836,-1.7305097579956055,-1.7305097579956055,2.0,0.3,-3.461019515991211,-0.30000000000000004,141962.16483858545,0.09267427379510108,0.7838869958309896
1049,1421,matam,moderne 2,senegal,24,1,0.516207082737242,0.0,15.61359152,-13.32345921,15.6,-13.3,15.6680352,-13.36263999,-1.4188188016414642,-1.4215432703495026,1.25,0.4,-1.735464483499527,-0.3999999999999999,91726539.81112185,0.1472688548740653,0.07381355852213005
1050,859,diourbel,medinatoul nord,senegal,2,1,2.10126556361572,1.0,14.65733141,-16.23486005,14.65,-16.25,14.66195934,-16.23192106,-1.4404619137446086,-1.4663568337758381,1.3333333333333333,0.3,-1.9705688158671062,-0.30000000000000004,24261947.253483657,0.18154962561663165,0.9397827410080014
1051,576,pikine,cite icotaf,senegal,6,0,2.07148665718864,,14.7155408,-17.26173081,14.7,-17.25,14.72094534,-17.22764196,-1.7349506616592407,-1.7349506616592407,2.0,0.3,-3.4699013233184814,-0.30000000000000004,154869.64796579359,,0.0
1052,1709,ziguinchor,diefaye,senegal,5,1,2.18797086071748,1.0,12.57853941,-16.25514132,12.6,-16.25,12.56804369,-16.24558632,-1.5538276433944702,-1.5828225910663605,1.75,0.3,-2.731204777956009,0.3666666666666667,23226862.34193109,0.15007094255822093,-1.252532766755687
1053,1124,kaolack,sara ndiougary,senegal,7,1,1.93301060296294,0.0,,,,,14.72402296,-17.45998489,,,,,,,,,
1054,356,thies,mbour 1,senegal,8,1,2.47017924812821,1.0,14.68562239,-17.45034661,14.7,-17.45,14.66195934,-17.45998489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1055,1048,louga,santhia centre,senegal,12,1,0.743998414082542,1.0,15.62777676,-16.22777327,15.65,-16.25,15.6680352,-16.23192106,-1.5431695381800334,-1.5738041798273723,1.6666666666666667,0.3,-2.5588854551315308,-0.30000000000000004,30282955.40571375,0.16633043700660294,0.7111154181732052
1056,3053,dakar,sacre coeur 3,senegal,2,2,1.67112988654565,0.0,14.72046,-17.46744,14.7,-17.45,14.72094534,-17.45998489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1057,1255,mbacke,darou khoudoss,senegal,9,2,1.07187612475203,1.0,14.8653417,-15.87905597,14.85,-15.9,14.85551526,-15.88108409,-1.390240490436554,-1.390240490436554,1.0,0.2,-1.390240490436554,-0.19999999999999973,51273248.72292103,0.17634686986259673,1.3605905971575065
1058,761,diourbel,medinatoul,senegal,8,1,1.39028425022914,1.0,14.73727345,-16.24237956,14.75,-16.25,14.74391863,-16.24558632,-1.43814484278361,-1.4564633170763652,1.5,0.4,-2.155242065588633,0.10000000000000031,32088421.975644197,0.1837716228873471,0.9820974834469061
1059,1095,kaolack,ndorong,senegal,11,0,-0.0796275084746139,,14.08694396,-16.35938655,14.1,-16.35,14.0770377,-16.39672928,-1.6805012226104736,-1.77145254611969,2.0,0.1,-3.3610024452209473,-0.09999999999999998,40611737.75569371,0.17877736877872208,-0.09217378962256967
1060,1277,mbacke,khayra,senegal,10,8,2.53911303698619,1.0,14.823157881171742,-15.90761198,14.8,-15.9,14.81724179,-15.88108409,-1.3709971904754639,-1.3709971904754639,1.0,0.2,-1.3709971904754639,-0.19999999999999973,51273248.72292103,0.18265194123499526,1.4760591207788578
1061,831,diourbel,medinatoul,senegal,4,1,2.08055726076615,1.0,14.73727345,-16.24237956,14.75,-16.25,14.74391863,-16.24558632,-1.43814484278361,-1.4564633170763652,1.5,0.4,-2.155242065588633,0.10000000000000031,32088421.975644197,0.1837716228873471,0.9820974834469061
1062,1887,podor,dolele,senegal,8,2,1.28674273598127,1.0,,,,,14.72402296,-17.45998489,,,,,,,,,
1063,1629,matam,diandioly,senegal,12,1,1.4642424746919,1.0,15.54077403,-13.24904558,15.55,-13.25,15.6680352,-13.36263999,-1.421538233757019,-1.421538233757019,1.0,0.4,-1.421538233757019,0.10000000000000009,25482874.922935735,0.14071257896116265,0.17870419711314503
1064,1701,ziguinchor,diefaye,senegal,5,5,2.01066673864884,1.0,12.57853941,-16.25514132,12.6,-16.25,12.56804369,-16.24558632,-1.5538276433944702,-1.5828225910663605,1.75,0.3,-2.731204777956009,0.3666666666666667,23226862.34193109,0.15007094255822093,-1.252532766755687
1065,82,pikine,cite la rochette,senegal,8,3,1.28931330467254,1.0,14.75619,-17.36858,14.75,-17.35,14.76581033,-17.34454455,-1.4196049571037292,-1.5174153447151184,1.5,0.2,-2.1748417615890503,-0.19999999999999973,181968.8024083389,0.11261874813624648,-0.5758441144947879
1066,520,dakar,liberte 1,senegal,10,0,2.10352239408282,,14.71053471,-17.46092585,14.7,-17.45,14.72094534,-17.45998489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1067,290,dakar,liberte 6,senegal,1,0,3.04357858666198,,14.73104,-17.46105,14.75,-17.45,14.72402296,-17.45998489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09401770258871438,0.0
1068,500,dakar,unite 11,senegal,1,1,-0.257134233386167,0.0,14.75896766,-17.43245729,14.75,-17.45,14.76581033,-17.45998489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09401770258871438,0.0
1069,368,mbour,chateau d'eau,senegal,4,1,2.22679892856043,1.0,14.65934807,-17.43678063,14.65,-17.45,14.66195934,-17.45998489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1070,378,mbour,chateau d'eau,senegal,3,0,2.22679892856043,1.0,14.65934807,-17.43678063,14.65,-17.45,14.66195934,-17.45998489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1071,366,mbour,chateau d'eau,senegal,6,1,1.24918024682067,0.0,14.65934807,-17.43678063,14.65,-17.45,14.66195934,-17.45998489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1072,1196,mbacke,madiyana,senegal,6,1,2.56499841554815,1.0,14.9198,-15.8823,14.9,-15.9,14.85551526,-15.88108409,-1.4088165760040283,-1.4088165760040283,1.0,0.2,-1.4088165760040283,-0.19999999999999973,51273248.72292103,0.1754274098945474,1.1159896921192425
1073,364,mbour,chateau d'eau,senegal,16,0,1.23894680629605,,14.65934807,-17.43678063,14.65,-17.45,14.66195934,-17.45998489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1074,216,dakar,sacre coeur,senegal,1,1,2.15303632073965,0.0,14.71855,-17.45385,14.7,-17.45,14.72094534,-17.45998489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1075,1931,podor,nanaye,senegal,7,1,1.37993009880435,1.0,16.24874342,-14.10811085,16.25,-14.1,16.42033799,-14.01712506,-1.4216880947351456,-1.4927140325307846,1.75,0.5,-2.5103139728307724,-0.09999999999999998,92486397.08218706,0.14791239420962837,-0.026846788331014226
1076,1011,louga,keur serigne louga,senegal,10,0,1.22718839612382,,15.60644218,-16.23380986,15.6,-16.25,15.6680352,-16.23192106,-1.471130132675171,-1.492250233888626,1.5,0.4,-2.2233054637908936,-0.4,26165160.606896564,0.17029640566717166,1.021489689253764
1077,1094,kaolack,ndorong,senegal,1,0,-0.811689541897989,,14.08694396,-16.35938655,14.1,-16.35,14.0770377,-16.39672928,-1.6805012226104736,-1.77145254611969,2.0,0.1,-3.3610024452209473,-0.09999999999999998,40611737.75569371,0.17877736877872208,-0.09217378962256967
